listingId,url,title,date,datetime,price,location,propertyType,rooms,superficy,description
1133693313,https://www.leboncoin.fr/ventes_immobilieres/1133693313.htm?ca=12_s,Studio 1 pièce 32 m²,2017-06-30,Mise en ligne le 30 juin à 08:28,314 000 €,Paris 75017,Appartement,1,32 m,"Studio avec vue sur parc,Foncia vous propose dans une résidence de standing un studio  lumineux de 32 m avec balcon .Ce studio en étage avec ascenseur, exposé plein sud dispose d'une vue   sans vis à vis dans havre de paix et de verdure .,Référence annonce : 1149588,A propos de la copropriété :,Nombre de lots : 140,Charges prévisionnelles annuelles : 1788 €"
1156140700,https://www.leboncoin.fr/ventes_immobilieres/1156140700.htm?ca=12_s,Appartement 5 pièces 120 m²,2017-06-30,Mise en ligne le 30 juin à 08:30,1 750 000 €,Paris 75016,Appartement,5,120 m,"Beau 5 pièces dans une voie privée,***VISITE VIDÉO SUR DEMANDE***  Bel appartement de 120m2 au 4eme étage d'un très bel immeuble art déco, dans une voie privée et sécurisée.  Cet appartement se compose d'un grand double-séjour de 50m2, de 3 grandes chambres, d'une cuisine équipée, d'une salle de bains et d'une sale d'eau.  2 caves, un grand box, et une place de parking complètent ce bien rare.  Sectorisation : Janson de Sailly. Proche tous transports.,Référence annonce : 191,Prix hors honoraires : 1 750 000 €"
1154122257,https://www.leboncoin.fr/ventes_immobilieres/1154122257.htm?ca=12_s,Moret,2017-06-30,Mise en ligne le 30 juin à 09:08,258 000 €,Paris 75011,Appartement,2,27 m,"Dans un quartier en forte évolution nous vous proposons un vrai deux pièces de 27 m², au premier étage, composé par: cuisine séparée équipée, une chambre, séjour utilisé aujourd'hui comme deuxième chambre, salle de bains avec WC. Travaux à prevoir."
1134095711,https://www.leboncoin.fr/ventes_immobilieres/1134095711.htm?ca=12_s,Appartement 4 pièces 73 m²,2017-06-30,Mise en ligne le 30 juin à 08:58,710 000 €,Paris 75020,Appartement,4,73 m,"4 pièces dernier étage,Exclusivité Orpi, Métro Nation, dans une belle copropriété bien entretenue avec gardien, nous vous proposons ce 4 pièces en dernier étage, comprenant un séjour sur petite terrasse exposé sud, 3 chambres, une salle de bains et une salle d'eau, et des wc séparés.. Une cave complète ce descriptif, possibilité d'un parking en sus à 20000 euros.. Possibilité de rattacher ce bien à un autre appartement contigu afin d'obtenir un grand appartement de 180 m² avec terrasse de 54 m². Idéal famille, secteur demandé. Bien loué jusqu'en février 2019 au plus tard loyer 1600 euros c.c. ,Copropriété de 100 lots Charges annuelles : 4385.4 euros. 710000 euros  (670000 euros Hors Honoraires) - Honoraires : 5.97 % TTC à la charge de l'acquéreur.,Référence annonce : E0PF4J,A propos de la copropriété :,Nombre de lots : 100,Charges prévisionnelles annuelles : 4386 €"
1156141134,https://www.leboncoin.fr/ventes_immobilieres/1156141134.htm?ca=12_s,Studio 1 pièce 23 m²,2017-06-30,Mise en ligne le 30 juin à 08:36,230 000 €,Paris 75011,Appartement,1,23 m,"Le Cabinet BEHAR vous propose en EXCLUSIVITE un studio en parfait état,entièrement aménagé et configuré en 2 pièces , en étage élevé a 3 mn du métro Charonne 1 cave,Référence annonce : SU3-002A,A propos de la copropriété :,Charges prévisionnelles annuelles : 2400 €"
1133813757,https://www.leboncoin.fr/ventes_immobilieres/1133813757.htm?ca=12_s,Appartement 3 pièces 47 m²,2017-06-30,Mise en ligne le 30 juin à 08:48,462 000 €,Paris 75004,Appartement,3,47 m,"PRIS 4ème - RUE DES TOURNELLES,Au 6ème étage avec ascenseur d'un immeuble 1930  - Appartement 3 pièces de 47,04m2 comprenant : Une entrée avec placards - un séjour - une cuisine aménagée - deux chambres - une salle de bains - un WC séparé - une cave - Vue dégagée - Calme et lumineux  Loué jusqu'en novembre 2019 - Loyer annuel : 13.740 € HC,Référence annonce : 1702388,Le prix indiqué comprend les honoraires à la charge de l'acheteur : 5,00% TTC du prix du bien hors honoraires,Prix hors honoraires : 440 000 €"
1134076605,https://www.leboncoin.fr/ventes_immobilieres/1134076605.htm?ca=12_s,Appartement 3 pièces 67 m²,2017-06-30,Mise en ligne le 30 juin à 09:29,434 000 €,Paris 75013,Appartement,3,67 m,"Paris 13ème. Porte de Choisy. Métro sur place. Sans vis à vis. Vue dégagée. Appartement 3 pièces (67m2 env.). Très lumineux. Au 6ème étage comprenant: entrée, wc, cuisine aménagée et séjour plein Sud, 2 chambres exposées Ouest, salle de bains, placards. Cave et parking en sous-sol. Accès sécurisé. Gardien 7/7 et 24/24.,Réf: 207091,Référence annonce : 15353271,Les honoraires sont à la charge du vendeur,A propos de la copropriété :,Nombre de lots : 223,Charges prévisionnelles annuelles : 4620 €"
1013809136,https://www.leboncoin.fr/ventes_immobilieres/1013809136.htm?ca=12_s,Appartement 3 pièces 63 m²,2017-06-30,Mise en ligne le 30 juin à 09:33,687 000 €,Paris 75005,Appartement,3,63 m,"PARIS V LUXEMBOURG Lavoisier asc 3 pièces 63,29 m²,PARIS V Luxembourg sectorisé Lavoisier  ascenseur 63,29 m² 3 pièces.,A deux pas du Luxembourg dans un immeuble récent  bien entretenu, appartement refait à neuf ,belle prestation. Cuisine ouverte sur le salon, de 35,45 m², 1 chambre ,2 bureaux, espace modulable.Salle de douche WC séparé.Cave,Référence annonce : 1110274,A propos de la copropriété :,Nombre de lots : 50,Charges prévisionnelles annuelles : 2532 €"
1064723381,https://www.leboncoin.fr/ventes_immobilieres/1064723381.htm?ca=12_s,Appartement 2 pièces 37 m²,2017-06-30,Mise en ligne le 30 juin à 09:51,328 000 €,Paris 75017,Appartement,2,37 m,"Appartement 2 pièces,Paris 17éme.  Opportunity vous propose un appartement de 2 pièces de 37 m².  Au premier étage d'un immeuble pierre de taille, situé au cœur d'un quartier en pleine mutation.  Aménagée en: entrée, salon, une chambre, une salle de bain, toilettes et cuisine séparée. Double vitrage. Calme, appartement sur cour, cave, digicode et interphone.   Commerces, Parc des Batignolles et transports (Métro ligne 13 et future ligne 14, RER C) à proximité immédiate. Ravalement récent. Faibles charges.    La présente annonce immobilière vise 1 lot principal situé dans une copropriété ne faisant l'objet d'aucune procédure en cours et d'un montant de charges d'environ 75 € par mois (soit 900 € annuel) déclaré par le vendeur. Le prix de vente est exprimé Frais d'Agence Inclus (F.A.I.) dont la valeur est équivalente à 4% TTC du prix de vente. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Nicolas KAHN, Agent commercial mandataire en immobilier immatriculé au Registre spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de Paris sous le numéro 512622986.,Référence annonce : 1339977,Les honoraires sont à la charge du vendeur"
1110590242,https://www.leboncoin.fr/ventes_immobilieres/1110590242.htm?ca=12_s,Appartement 4 pièces 55 m²,2017-06-30,Mise en ligne le 30 juin à 09:57,168 000 €,Paris 75019,Appartement,4,55 m,"Amarré au Bassin de la Villette, beau Tjalk de 15m par 4m soit 55m2 habitables environ. Agréable Timonerie - Salon avec vue sur l'eau, cuisine ouverte sur grande pièce à vivre, 2 cabines double, 1 salle de bains, 1 WC séparé. Lave-linge, lave vaisselle. Bonne isolation laine de roche, Chauffage central fuel Kabola avec thermostat. Bateau naviguant et très confortable à vivre. Tarif indicatif emplacement Paris 780e mensuels. A visiter absolument ! Pas de location saisonnière. Pas de copropriété. Envoyer Rappel par SMS à Mr GERARD,Le bien est soumis au statut de la copropriété. Honoraires à la charge du vendeur.,Votre agent commercial 3G immo sur place, immatriculé au RSAC de CRETEIL sous le N° 522 713 882 : Adrien GERARD, Tel: 06 99 15 20 82,Référence annonce : 85028AG-1462318771"
1136890566,https://www.leboncoin.fr/ventes_immobilieres/1136890566.htm?ca=12_s,Appartement 2 pièces 23 m²,2017-06-30,Mise en ligne le 30 juin à 09:57,98 000 €,Paris 75019,Appartement,2,23 m,"Amarré au bassin de la Villette, sympathique bateau hollandais de belle facture. Construit en 1938, il présente aujourd'hui tout le confort à bord. Ses 23m2 comprennent une timonerie-salon, une pièce à vivre avec banquette, table, cuisine équipée (Gazinière, four, frigo, lave-linge), une chambre avec lit double, une salle d'eau, des placards de rangements et toute la partie supérieur fait office de terrasse. Isolation liège, chauffage par poele à fioul. Moteur Deutz 80CV entretenu, idéal pour la navigation et l'habitation. Tarif indicatif Ports Paris 550€ mensuels environ. Pas de locations possible. A visiter absolument ! Envoyer Rappel par SMS à Mr GERARD au 06 99 15 20 82,Le bien est soumis au statut de la copropriété. Honoraires à la charge du vendeur. Pas de procédure en cours.,Votre agent commercial 3G immo sur place, immatriculé au RSAC de CRETEIL sous le N° 522 713 882 : Adrien GERARD, Tel: 06 99 15 20 82,Référence annonce : 87295AG-1462320905"
1116589688,https://www.leboncoin.fr/ventes_immobilieres/1116589688.htm?ca=12_s,Appartement 3 pièces 60 m²,2017-06-30,Mise en ligne le 30 juin à 09:58,229 000 €,Paris 75019,Appartement,3,60 m,"Amarré à la Halte Nautique de la Villette, très beau Trawler Seeranger Américain de 60m2 habitables environ. Agréable espace de vie Salon-Cuisine lumineux, 2 cabines 2 lits avec rangements et Salle d'eau sur l'avant, Master cabine 16m2 avec lit king size, Salle d'eau et nombreux rangements sur l'arrière. Terrasse semi couverte 16m2, plus 2e terrasse et solarium 25m2. Chauffage Central Air Pulsé 2015. 2 moteurs Volvo Révisés en 2015, plus propulseur d'étrave. Coque expertisée en 2015. Cuve eaux noires. Tarif Port Paris indicatif : 980€ mensuels. Pas de location saisonnière. Pas de copropriété. L'espace et le confort sur l'eau. A visiter absolument ! Envoyer Rappel par SMS à Mr Adrien GERARD.,Le bien est soumis au statut de la copropriété. Honoraires à la charge du vendeur.,Votre agent commercial 3G immo sur place, immatriculé au RSAC de CRETEIL sous le N° 522 713 882 : Adrien GERARD, Tel: 06 99 15 20 82,Référence annonce : 83599AG-1462317443"
1155742340,https://www.leboncoin.fr/ventes_immobilieres/1155742340.htm?ca=12_s,Belle 2p proche Etoile,2017-06-30,Mise en ligne le 30 juin à 06:10,547 000 €,Paris 75016,Appartement,2,50 m,"Situé dans un quartier recherché près de l'Etoile, ce charmant et lumineux appartement au 4eme étage (sans ascenseur) avec vue dégagée, comprend un salon, une chambre avec salle de douche attenante, une cuisine américaine et un wc séparé. Une cave complète ce bien qui se trouve près des transports et commerces.,(Le prix de vente inclut 5% de frais d'agence a la charge de l'acquéreur)"
1155787334,https://www.leboncoin.fr/ventes_immobilieres/1155787334.htm?ca=12_s,Marais/République 2 pièces de 80 m²,2017-06-30,Mise en ligne le 30 juin à 09:49,865 000 €,Paris 75003,Appartement,2,80 m,"A vendre Paris 3e Marais/République. ,2 pièces de 80 m² sur cour au 5è étage sans asc. ,Lumineux, vue dégagée sur les toits.,Grand salon, cuisine équipée, chambre avec SdE, WC séparés, buanderie et nombreux rangements. ,A VOIR.,Prix: 865 000 €.,Agences s'abstenir, merci"
1155795503,https://www.leboncoin.fr/ventes_immobilieres/1155795503.htm?ca=12_s,Appartement 2 pièces 32 m²,2017-06-30,Mise en ligne le 30 juin à 09:59,264 000 €,Paris 75018,Appartement,2,32 m,"2 PIÈCES REFAIT A NEUF,POTEAU/ ROUANET,Un appartement de 2 pièces situé au 1er étage avec ascenseur.,Il comprend : entrée, séjour, cuisine séparée poss US, salle d'eau avec wc.,Double vitrage. Calme.,Contacter le 06.25.25.38.32 pour visite,Référence annonce : 1180279"
1155941167,https://www.leboncoin.fr/ventes_immobilieres/1155941167.htm?ca=12_s,Appartement 3 pièces 68 m²,2017-06-30,Mise en ligne le 30 juin à 10:04,745 000 €,Paris 75011,Appartement,3,68 m,"appartement avec un charme fou !!!!!!!!,En plein coeur du 11ème, métro Charonne, cet appartement au charme fou se situe au calme dans une petite allée remplie de fleurs et d'arbustes.,Bel immeuble ancien sans charges de copropriété (syndic bénévole) ,Comme une petite maison, cet appartement très atypique vous séduira par son grand séjour double, sa suite parentale avec de nombreux rangements et sa salle de bain, le plus......... sa petite terrasse !!!!!!!!,Tomettes et béton ciré sont au rendez-vous !!!!!,Cuisine entièrement aménagée et équipée, un coin bureau ou une chambre pour votre futur bambin.,Référence annonce : 748981001-90,A propos de la copropriété :,Nombre de lots : 4"
1156152402,https://www.leboncoin.fr/ventes_immobilieres/1156152402.htm?ca=12_s,Appartement 4 pièces 110 m²,2017-06-30,Mise en ligne le 30 juin à 10:16,2 100 000 €,Paris 75016,Appartement,4,110 m,"T4 de 110 m2 avec solarium de 25 m2,PARIS 75016 - A 300 mètres du Trocadéro, quartier historique si réputé de la capitale. Au dernier étage (avec ascenseur), un appartement d'exception en duplex de 110 m2 avec terrasse plein ciel de 25 m2, loggia de 5 m2, une cave et parking en sous-sol. Réception de 43 m2 avec cuisine ouverte, trois grandes suites (17, 20 et 21 m2) avec placards, salle de bains et toilettes. Profitez des dernières normes thermiques et phoniques pour un confort optimal et des charges réduites, d'une lumière naturelle et de prestations haut de gamme. Immeuble construit en 1896 entièrement rénové et sécurisé. Prix : 2100000 euros. Étiquette énergie : B. Contacter Jean Paul Lezin au 0750844132 - RIF (réseau immobilier de France),Référence annonce : RIF75016NEXSAI361B,Les honoraires sont à la charge du vendeur"
1155744610,https://www.leboncoin.fr/ventes_immobilieres/1155744610.htm?ca=12_s,Appartement 2 pièces 46 m²,2017-06-29,Mise en ligne le 29 juin à 13:09,399 000 €,Paris 75013,Appartement,2,46 m,"Appartement Paris 2 pièce(s) 46 m2,PROXIMITE PLACE D'ITALIE. . Dans un bel immeuble ancien avec gardien et ascenseur, nous vous proposons un appartement  2 pièces avec un séjour de 23m2. Appartement calme et clair à proximités de toutes commodités.. Travaux à prévoir. ,Copropriété de  lots Charges annuelles :  euros. 399000 euros Honoraires à la charge du vendeur.,Référence annonce : E0SD73"
1110879778,https://www.leboncoin.fr/ventes_immobilieres/1110879778.htm?ca=12_s,Studio 1 pièce 30 m²,2017-06-30,Mise en ligne le 30 juin à 10:19,276 000 €,Paris 75013,Appartement,1,30 m,"Paris 13,Dans une résidence de bon standing. Studio de 30 m2 en bon état, avec une vue dégagée, comprenant: entrée, séjour avec coin cuisine, une salle de bains avec wc. Une cave en sous-sol. Gardien 24/24. Accès sécurisé. Métro lignes 5,6 et 7.,Réf: 206511,Référence annonce : 15092328,Les honoraires sont à la charge du vendeur,A propos de la copropriété :,Nombre de lots : 307,Charges prévisionnelles annuelles : 2424 €"
1155639467,https://www.leboncoin.fr/ventes_immobilieres/1155639467.htm?ca=12_s,Duplex 3 pièces 47 m²,2017-06-29,Mise en ligne le 29 juin à 13:22,450 000 €,Paris 75019,Appartement,3,47 m,"75019 - 3 PIÈCES EN DUPLEX ENTIÈREMENT RÉNOVÉ PROCHE DU METRO JOURDAIN ET DU PARC DES BUTTES CHAUMONT - EffiCity, l'agence qui estime votre bien en ligne, vous propose en EXCLUSIVITÉ  ce bel appartement au calme situé à deux pas des BUTTES CHAUMONT et à 5 minutes du métro ligne 11 Jourdain, dans un immeuble bien entretenu. L'appartement sur deux niveaux totalement rénové d'une superficie Carrez de 45,78 m² se compose d'une entrée, d'un séjour lumineux, de 2 chambres sur cour arborée (dont une au niveau inférieur), d'une salle d'eau et de W.C. séparés.,Pierre-Marie Goret, agent commercial du réseau immobilier effiCity est inscrit au RSAC de Paris n°824 875 868,Ref annonce : 29701,Référence annonce : 29701,A propos de la copropriété :,Nombre de lots : 26,Charges prévisionnelles annuelles : 564 €"
1155432856,https://www.leboncoin.fr/ventes_immobilieres/1155432856.htm?ca=12_s,Appartement 6 pièces 144 m²,2017-06-29,Mise en ligne le 29 juin à 11:59,1 750 000 €,Paris 75016,Appartement,6,144 m,"Nous vous proposons un bien d'exception dans une voie privée et sécurisée.,Accès direct au Jardin du Ranelagh, dans un écrin de verdure.,Appartement familial composé de 3 chambres dont 2 avec mezzanine, une suite parentale avec magnifique salle de douche à l'Italienne.,Cuisine dînatoire de qualité aménagée et équipée, salle à manger et dépendance avec accès direct.,A VOIR SANS TARDER. MERCI DE JOINDRE SANDRINE BRAMI AU 06 60 47 88 85 ou Mr Illoul au 06 31 38 25 84,Référence annonce : AY1-1738A,Le prix indiqué comprend les honoraires à la charge de l'acheteur : 2,94% TTC du prix du bien hors honoraires,Prix hors honoraires : 1 700 000 €"
1155405978,https://www.leboncoin.fr/ventes_immobilieres/1155405978.htm?ca=12_s,Appartement 3 pièces 65 m²,2017-06-29,Mise en ligne le 29 juin à 11:45,780 000 €,Paris 75011,Appartement,3,65 m,"Beau F3 atypique - Possible duplex après travaux de 100 m2 avec 2 terrasses,Joëlle BARRET (07 78 81 21 34) vous propose, au calme d'une impasse champêtre, cet appartement très clair situé au 1er et dernier étage d'une petite copropriété, de 60 m2 loi Carrez. Il comprend actuellement une entrée avec accès au grenier de 70 m2 au sol, un séjour avec cuisine américaine équipée et donnant sur agréable terrasse privative d'environ 9 m2, une chambre avec salle d'eau et WC, un salon de 25 m2  donnant sur dressing, l'ensemble en bon état. Deux caves et des toilettes privées sur le palier complètent l'ensemble.,Possibilité de transformer ce bien en duplex de 100 m2, avec 2 chambres supplémentaires et une salle de bains avec WC à l'étage, ainsi qu'une 2ème terrasse de 13 m2, avec des travaux estimés à 100 K€ (refait entièrement à neuf avec les 2 terrasses).,Location de places de parking à proximité. ,Porte blindée, double vitrage phonique, climatisation, volets roulants électriques. Faibles charges. ,Gros potentiel (pas de murs porteurs) pour ce bien situé dans un quartier en plein essor, proche de toutes commodités. Métro Philippe Auguste. Nombre de lots de la copropriété: 43, Montant moyen de la quote-part annuelle de charges (budget prévisionnel)  : 1380€ soit 115€ par mois. Les honoraires sont à la charge du vendeur. Contactez  Joëlle BARRET, Agent commercial OptimHome (RSAC N°537596470 Greffe de PARIS) 07 78 81 21 34 *** (réf. 830035164502 / 377631 ),Référence annonce : 830035164502,Les honoraires sont à la charge du vendeur,A propos de la copropriété :,Nombre de lots : 43,Charges prévisionnelles annuelles : 1380 €"
1116590017,https://www.leboncoin.fr/ventes_immobilieres/1116590017.htm?ca=12_s,Appartement 4 pièces 85 m²,2017-06-30,Mise en ligne le 30 juin à 09:58,560 000 €,Paris 75012,Appartement,4,85 m,"Amarrée à Paris Bastille, très belle péniche Hollandaise, complètement réaménagée en 2013 par architecte. Isolation écologique, chanvre et Fermacell, toiture végétalisée. Le bateau de 85m2 habitables compte une agréable Timonerie avec un bel espace Salon cuisine lumineux et optimisé, ouvert sur sa terrasse arrière. Il offre également 3 cabines dont une double avec sde, une salle de bains ainsi qu'une terrasse avant. De nombreux rangements sont prévus. Bateau de qualité unique à Paris. Expertise de coque 2015. En parfait état d'habitation et dernières normes de navigation. Navigation aisée avec propulseur d'étrave. Tarif indicatif port Paris entre 960e et 1200e mensuels. Pas de location saisonnière !   Envoyer Rappel par SMS à Mr Adrien GERARD. Pas de copropriété. ,Le bien est soumis au statut de la copropriété. Honoraires à la charge du vendeur.,Votre agent commercial 3G immo sur place, immatriculé au RSAC de CRETEIL sous le N° 522 713 882 : Adrien GERARD, Tel: 06 99 15 20 82,Référence annonce : 82637AG-1462316586"
1085876923,https://www.leboncoin.fr/ventes_immobilieres/1085876923.htm?ca=12_s,Studio 1 pièce 11 m²,2017-06-29,Mise en ligne le 29 juin à 12:35,197 000 €,Paris 75006,Appartement,1,11 m,"AU COEUR DU QUARTIER DE SAINT-GERMAIN-DES-PRES, nous vous proposons ce charmant petit studio clair et en bon état. Il comprend une entrée, une pièce principale avec poutres apparentes et 2 grandes fenêtres, une kitchenette, une salle d'eau avec wc et balcon.,Immeuble typique du quartier, proximité immédiate transports et commerces.,Référence annonce : 14791745,A propos de la copropriété :,Nombre de lots : 15,Charges prévisionnelles annuelles : 840 €"
1155520543,https://www.leboncoin.fr/ventes_immobilieres/1155520543.htm?ca=12_s,Appartement 2 pièces 27 m²,2017-06-29,Mise en ligne le 29 juin à 12:27,215 000 €,Paris 75020,Appartement,2,27 m,"Vente Appartement 2 pièces,I@D France - Nacy LATRÈCHE (06 64 89 68 34) vous propose : A deux pas de la Place Edith PIAF : Studio  de 27 M2 environ situé au cinquième étage d'un immeuble années 70 et  avec ascenseur  Beaux volumes dans les parties communes. Quartier vivant, agréable et toutes les commodités au pied de l'immeuble.  Entrée sur cuisine, salle de bains-wc-coin buanderie, pièce de vie :  salon/chambre  avec coin bureau, balcon non couvert de 4 m2 environ pour profiter du soleil couchant. Habitable de suite car  aucun travaux à prévoir.,La présente annonce immobilière vise 1 lot principal situé dans une copropriété formant 51 lots au total ne faisant l'objet d'aucune procédure en cours et d'un montant de charges d'environ 178 € par mois (soit 2136 € annuel) déclaré par le vendeur.Honoraires d'agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE E indice 304 et GES F indice 71. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Nacy LATRÈCHE (ID 3228), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de MELUN sous le numéro 327 848 578.,Référence annonce : 441641,A propos de la copropriété :,Nombre de lots : 106,Charges prévisionnelles annuelles : 2136 €"
1155611692,https://www.leboncoin.fr/ventes_immobilieres/1155611692.htm?ca=12_s,Appartement 3 pièces 74 m²,2017-06-29,Mise en ligne le 29 juin à 12:51,825 000 €,Paris 75015,Appartement,3,74 m,"MAGNIFIQUE 3 PIECES LA MOTTE PIQUET,75015 PARIS BANNAN PROPERTIES vous présente  dans le quartier de la Motte Picquet et proche du Champs de Mars un très bel appartement au 2è étage d'un immeuble récent avec ascenseur, Une entrée ouvre sur un grand séjour plein sud sur une voie privée avec une belle loggia, la cuisine est entièrement équipée avec à coté une buanderie, dans la partie nuit une vaste chambre sur loggia avec un dressing aménagé, une salle bains avec baignoire et douche à l'italienne, et un bureau, les WC sont séparés. ,Cet appartement a été complètement réaménagé et rénové par un architecte , il y a également une cave. ,Possibilité de parking en location dans l'immeuble ,Résidence sécurisée avec gardienne à demeure ,Profitez de la visite virtuelle en 360°sur cet appartement.,Référence annonce : ML1-624,A propos de la copropriété :,Nombre de lots : 62,Charges prévisionnelles annuelles : 3600 €"
1085876889,https://www.leboncoin.fr/ventes_immobilieres/1085876889.htm?ca=12_s,Appartement 1 pièce 16 m²,2017-06-29,Mise en ligne le 29 juin à 11:59,185 000 €,Paris 75005,Appartement,1,16 m,"Dans le 5ème arrondissement de Paris, rue Geoffroy St Hilaire,, au 3ème étage avec ascenceur, dans un immeuble de standing, nous vous proposons un joli studio d'une surface de 16m2. ,Ce dernier dispose d'un séjour avec placard, d'un coin cuisine, d'une salle de bain et de WC. ,Le chauffage et l'eau chaude sont par immeuble.,Référence annonce : 14881843"
1110249666,https://www.leboncoin.fr/ventes_immobilieres/1110249666.htm?ca=12_s,Appartement 2 pièces 28 m²,2017-06-29,Mise en ligne le 29 juin à 13:43,235 000 €,Paris 75018,Appartement,2,28 m,"Dpt Paris (75), à vendre PARIS 18EME ARRONDISSEMENT appartement T2,PARIS 18EME ARRONDISSEMENT, appartement 2 pièces en RDC sur rue très claire ,belle hauteur sous plafond 3,80m. Entrée, penderie, séjour, coin cuisine, chambre ,salle d'eau WC. QUARTIER cosmopolite avec beaucoup de charme, 15mn à pied du Sacré Cœur. Idéal premier achat ou investisseur, belle plus-value à venir, très fort embourgeoisement du secteur, immeuble pierre ravalement voté payé, double digicode, cave. Bus et métro Marcadet Poissonniers proche, à saisir  Nombre de lots de la copropriété : 36, Montant moyen annuel de la quote-part de charge (budget prévisionnel) : 1200€ soit 100€ par mois. Les honoraires sont à la charge du vendeur. Réseau Immobilier CAPIFRANCE - Votre agent commercial Justin SEMIRAMOTH  06 77 57 03 84 - Voir photos (réf.485360) sur ***,Référence annonce : 340932599582,Les honoraires sont à la charge du vendeur,A propos de la copropriété :,Nombre de lots : 36,Charges prévisionnelles annuelles : 1200 €"
1155487692,https://www.leboncoin.fr/ventes_immobilieres/1155487692.htm?ca=12_s,Appartement 2 pièces 21 m²,2017-06-29,Mise en ligne le 29 juin à 13:38,287 375 €,Paris 75006,Appartement,2,21 m,"Beau STUDIO,Rue Saint-Sulpice , dans un immeuble ancien au 5ème étage un appartement comprenant  : cuisine dinatoire, pièce a vivre, salle d'eau avec w-c. Clair, excellente situation. dont 4.50 % honoraires TTC à la charge de l'acquéreur.,Référence annonce : FEJESA5G,Le prix indiqué comprend les honoraires à la charge de l'acheteur : 4,50% TTC du prix du bien hors honoraires,Prix hors honoraires : 275 000 €"
1156152383,https://www.leboncoin.fr/ventes_immobilieres/1156152383.htm?ca=12_s,Appartement 4 pièces 102 m²,2017-06-30,Mise en ligne le 30 juin à 09:52,1 850 000 €,Paris 75016,Appartement,4,102 m,"T4 de 102m2 avec parking,PARIS 75016 - A 300 mètres du Trocadéro, quartier historique si réputé de la capitale. Au deuxième étage (avec ascenseur), un appartement d'exception en duplex de 102 m2 avec une cave et une place de parking en sous-sol. Entrée, réception de 38 m2 avec cuisine ouverte, une suite de 16 m2 (avec salle d'eau), deux chambres (avec dressing ou placard), une salle de bains et deux toilettes. Profitez des dernières normes thermiques et phoniques pour un confort optimal et des charges réduites, d'une lumière naturelle et de prestations haut de gamme. Immeuble construit en 1896 entièrement rénové et sécurisé. Prix : 1850000 euros. Étiquette énergie : B. Contacter Jean Paul Lezin au 0750844132 - RIF (réseau immobilier de France),Référence annonce : RIF75016NEXSAI422B,Les honoraires sont à la charge du vendeur"
1133589968,https://www.leboncoin.fr/ventes_immobilieres/1133589968.htm?ca=12_s,Appartement 4 pièces 78 m²,2017-06-29,Mise en ligne le 29 juin à 14:35,640 000 €,Paris 75012,Appartement,4,78 m,"Appartement Paris 4 pièce(s) 77 m2,Paris 12: Montgallet Dans une rue calme à proximité des métros et commerces, appartement familial traversant de 4 pièces en rez-de-chaussée au seing d'un immeuble ancien bien tenu proposant: un séjour avec cuisine ouverte aménagée et équipée, 3 chambres dont une avec salle de bains et une autre avec salle d'eau, espace buanderie, wc séparés, nombreux rangements. Appartement bien agencé sans perte de place. Très bon état général. Vendu avec cave. Copropriété de 18 lots principaux . Quote part annuelle de charges de 2165euros.  Copropriété de 18 lots    Charges annuelles : 2160 euros.,Référence annonce : 1760,Les honoraires sont à la charge du vendeur,A propos de la copropriété :,Nombre de lots : 18,Charges prévisionnelles annuelles : 2160 €"
1133468406,https://www.leboncoin.fr/ventes_immobilieres/1133468406.htm?ca=12_s,Appartement 1 pièce 18 m²,2017-06-29,Mise en ligne le 29 juin à 13:40,251 450 €,Paris 75005,Appartement,1,18 m,"Studio à 5 mn de l'hôpital La Pitié-Salpétrière,Studio 17,92 m2 à rénover, 3ème étage avec ascenseur sur cour sans vis à vis, cuisine séparée, salle d'eau, wc séparé, chauffage collectif, cave Nombre de lots de la copropriété: 15, Montant moyen de la quote-part annuelle de charges (budget prévisionnel)  : 1200€ soit 100€ par mois. Les honoraires d'agence sont à la charge de l'acquéreur, soit 7,00% TTC du prix du bien. Contactez  Albert BENSIGNOR, Agent commercial Refleximmo (RSAC N°392 672 689 Greffe de PARIS) 06 08 63 16 33 *** (réf. 921503701281 / 19730 ),Référence annonce : 921503701281,Prix hors honoraires : 235 000 €,A propos de la copropriété :,Nombre de lots : 15,Charges prévisionnelles annuelles : 1200 €"
1155473878,https://www.leboncoin.fr/ventes_immobilieres/1155473878.htm?ca=12_s,Un nid au dessus des toits,2017-06-29,Mise en ligne le 29 juin à 14:11,946 000 €,Paris 75007,Appartement,3,56 m,"Rare et exceptionnel,appartement avec vue  imprenable et ambiance maison pour ce duplex situé au 4 étage sans ascenseur 2/3 pièces de 56 m2 habitables ,il s'ouvre sur une grande pièce à vivre  (plus de 25 m2 ) lumineuse avec cheminée petits balcons.Cuisine ouverte aménagée.,Belle hauteur sous plafond.Toilettes et dressing (lit intégré).A l'étage,chambre verrière style atelier,salle d'eau et pour finir une jolie terrasse avec vue à 360 degrés sur Paris.,Cave"
